sonde,hr,tem,u_wind,v_wind,sid,sshs,rmw,quad,dist,duct
data/sondes/qc/HURR1_/g162745079QC.nc,0.005187366652193418,210.0699981689453,16.010012,-1.1434964,2017247N09327,1.0,30.0,4,315.3263612198412,True
data/sondes/qc/HURR1_/g162745081QC.nc,0.0031138670255034633,205.7000030517578,7.7371044,14.523538,2017242N16333,5.0,15.0,2,665.3387457914215,False
data/sondes/qc/HURR1_/g162745082QC.nc,1.1136757352427966,286.3099998474121,-12.362999,-21.455061,2017242N16333,5.0,15.0,4,74.48429718476825,False
data/sondes/qc/HURR1_/g162745106QC.nc,,209.6299995422363,5.2496805,-12.119159,2017242N16333,5.0,15.0,4,466.78189086267724,False
data/sondes/qc/HURR1_/g162745111QC.nc,0.8931035779241828,285.29999961853025,30.875675,13.834053,2017260N12310,1.0,80.0,3,294.4719976784698,False
data/sondes/qc/HURR1_/g162745113QC.nc,,210.05000152587888,-4.8326297,4.473076,2017242N16333,5.0,15.0,1,345.89750491892636,False
data/sondes/qc/HURR1_/g162745122QC.nc,0.8118091671276344,287.15,-18.64045,-10.119915,2018226N11245,4.0,20.0,2,117.90360825169076,True
data/sondes/qc/HURR1_/g162745125QC.nc,0.004063790671715809,210.85999908447263,-7.6785755,14.506672,2017242N16333,5.0,30.0,1,333.1949902695865,False
data/sondes/qc/HURR1_/g162815028QC.nc,0.8623145470218836,283.0599998474121,-9.956783,-13.990032,2018186N31292,0.0,20.0,2,177.55396498027037,False
data/sondes/qc/HURR1_/g162815071QC.nc,1.5722944866117456,290.97999992370603,3.2896066,3.9388676,2017242N16333,5.0,15.0,4,220.85342795553902,False
data/sondes/qc/HURR1_/g162815091QC.nc,1.4167949095160666,287.70000019073484,-0.072446324,0.028368818,2017260N12310,1.0,75.0,4,60.66122754783615,False
data/sondes/qc/HURR1_/g162815109QC.nc,1.3178571246674862,287.0999998092651,-24.967054,30.19795,2018280N18273,3.0,15.0,3,155.25881738837202,False
data/sondes/qc/HURR1_/g162815128QC.nc,1.0777150250919456,287.72999992370603,12.507844,9.176795,2017242N16333,5.0,15.0,4,367.4610035693175,True
data/sondes/qc/HURR1_/g162815136QC.nc,,202.99999847412107,4.132269,2.5985487,2018226N11245,5.0,25.0,4,430.209845250733,False
data/sondes/qc/HURR1_/g162815140QC.nc,,205.9899963378906,31.618195,2.9693754,2018226N11245,4.0,20.0,1,1163.4259545705152,True
data/sondes/qc/HURR1_/g162815161QC.nc,0.8804484388051476,287.3399995803833,-16.245863,-22.426455,2018226N11245,4.0,20.0,4,24.76496863130164,False
data/sondes/qc/HURR1_/g162815165QC.nc,0.008160104696732746,214.58000030517576,-4.051597,-4.159439,2018226N11245,4.0,20.0,3,266.04253826534654,False
data/sondes/qc/HURR1_/g162815166QC.nc,,213.90999832153318,-4.8827367,18.806326,2018226N11245,4.0,20.0,2,286.26161651186453,False
data/sondes/qc/HURR1_/g162815179QC.nc,0.996871447697179,285.95000019073484,-3.956548,14.948736,2018226N11245,4.0,20.0,4,310.9059555043958,False
data/sondes/qc/HURR1_/g162815192QC.nc,1.4990316677893516,291.10999908447263,-0.75177735,6.4746337,2017242N16333,4.0,10.0,4,79.47148829952968,False
data/sondes/qc/HURR1_/g162815261QC.nc,0.8643721498773207,285.88999977111814,3.2698514,-2.2004263,2018186N31292,0.0,20.0,3,69.39329525789107,False
data/sondes/qc/HURR1_/g162815263QC.nc,,209.76000061035154,18.743309,1.7002606,2018226N11245,5.0,25.0,2,1438.8018822605109,True
data/sondes/qc/HURR1_/g162815264QC.nc,,209.73000183105466,-3.9783258,-4.308597,2018213N12245,4.0,10.0,1,643.2171171148398,False
data/sondes/qc/HURR1_/g162815271QC.nc,0.9999299477229033,285.2100004196167,13.65835,3.2465453,2017277N11279,0.0,35.0,4,344.71819511252,False
data/sondes/qc/HURR1_/g162815273QC.nc,0.9927054212296226,285.04999961853025,10.437801,-7.903308,2017277N11279,1.0,30.0,4,421.45938956600537,False
data/sondes/qc/HURR1_/g162815274QC.nc,0.003228912914250098,205.9699996948242,5.4550276,8.038871,2017242N16333,5.0,15.0,2,756.7696500108138,False
data/sondes/qc/HURR1_/g162815281QC.nc,,204.64999999999998,3.4459352,11.775734,2018226N11245,4.0,20.0,2,472.4080471721594,True
data/sondes/qc/HURR1_/g162815291QC.nc,,207.8199981689453,6.3128934,8.928343,2017228N14314,1.0,15.0,2,295.6412411461825,False
data/sondes/qc/HURR1_/g162815293QC.nc,,210.3700012207031,-1.8712624,10.415313,2017228N14314,1.0,15.0,3,359.12806167487963,False
data/sondes/qc/HURR1_/g162815297QC.nc,,206.80000152587888,-5.2837396,-1.2225575,2018213N12245,3.0,15.0,3,166.35250215144015,False
data/sondes/qc/HURR1_/g162815299QC.nc,,205.77999725341795,-1.44926,3.1666698,2018213N12245,3.0,15.0,2,463.7771594925961,True
data/sondes/qc/HURR1_/g162815300QC.nc,,208.13000335693357,5.0696964,12.671698,2017228N14314,1.0,15.0,2,304.4146017524726,True
data/sondes/qc/HURR1_/g162815301QC.nc,,205.38000335693357,16.040237,-3.5177085,2017228N14314,1.0,15.0,1,759.0702990117187,True
data/sondes/qc/HURR1_/g162815304QC.nc,1.3079564782849908,285.79999961853025,-0.34458718,48.14987,2017242N16333,3.0,12.0,4,105.07790425321414,False
data/sondes/qc/HURR1_/g162815305QC.nc,,209.26999893188474,-2.5448952,6.949973,2017228N14314,1.0,15.0,3,405.46992335231926,False
data/sondes/qc/HURR1_/g162815306QC.nc,1.2137561063938511,287.15,6.2183137,1.0070535,2017242N16333,4.0,15.0,1,203.6110277147432,False
data/sondes/qc/HURR1_/g162815307QC.nc,,213.24000015258787,-4.277861,1.4278556,2017228N14314,1.0,22.0,3,352.57143116234835,True
data/sondes/qc/HURR1_/g162815311QC.nc,1.307192886244805,286.7800001144409,0.86592484,0.99246466,2017242N16333,4.0,15.0,1,192.13569345696152,False
data/sondes/qc/HURR1_/g162815316QC.nc,1.192582588862603,283.9600004196167,-46.559406,-31.113216,2017242N16333,4.0,15.0,1,177.78714095926415,False
data/sondes/qc/HURR1_/g162815317QC.nc,1.223812149780034,284.9699996948242,50.537006,54.19555,2017242N16333,5.0,15.0,4,233.58347652829505,False
data/sondes/qc/HURR1_/g162815318QC.nc,0.7696527286264103,284.7199996948242,-18.216488,-12.113337,2017242N16333,4.0,15.0,1,156.99908998983435,False
data/sondes/qc/HURR1_/g162815319QC.nc,0.9127225405123832,284.3799995422363,4.98855,13.996788,2017242N16333,4.0,15.0,4,346.27142763119167,False
data/sondes/qc/HURR1_/g162815320QC.nc,0.7602975314404874,284.5999998092651,-30.18039,7.3200064,2017242N16333,4.0,15.0,1,282.5100920374993,False
data/sondes/qc/HURR1_/g162825002QC.nc,,215.90999832153318,1.2310185,3.1254442,2018213N12245,4.0,15.0,2,730.9751032021175,True
data/sondes/qc/HURR1_/g162825003QC.nc,,215.01000061035154,-9.579193,14.519416,2017242N16333,5.0,15.0,3,1007.334225095691,False
data/sondes/qc/HURR1_/g162825010QC.nc,1.1064639257271196,286.4699996948242,-1.3121413,-11.989188,2018280N18273,4.0,12.0,3,280.6935878587336,False
data/sondes/qc/HURR1_/g162825022QC.nc,,209.03999938964841,-4.588139,-4.2496405,2018213N12245,4.0,15.0,1,398.854736530579,False
data/sondes/qc/HURR1_/g162825033QC.nc,1.3157566964705218,287.6299995422363,0.49706736,-0.8121809,2017242N16333,4.0,15.0,1,164.37419033953708,False
data/sondes/qc/HURR1_/g162825052QC.nc,,212.210001373291,-5.3359475,-8.346182,2017228N14314,1.0,22.0,4,341.2466133979361,False
data/sondes/qc/HURR1_/g162825054QC.nc,,205.60999908447263,-4.2781796,9.970126,2018213N12245,4.0,12.0,2,1500.3132566080774,True
data/sondes/qc/HURR1_/g162825056QC.nc,0.9467178054731289,287.4,-25.509604,3.0368571,2018242N13343,1.0,10.0,1,122.49644319026768,False
data/sondes/qc/HURR1_/g162825057QC.nc,,207.9500030517578,-6.1222115,-2.868069,2018213N12245,4.0,15.0,2,276.0778419857309,False
data/sondes/qc/HURR1_/g162825058QC.nc,,210.10000076293943,12.698576,18.407312,2017277N11279,0.0,20.0,1,1006.8994313573244,True
data/sondes/qc/HURR1_/g162825061QC.nc,,204.9699996948242,-13.811801,0.09841488,2017242N16333,5.0,15.0,3,54.528005427947086,False
data/sondes/qc/HURR1_/g162825064QC.nc,,212.92999877929685,-13.042607,6.475219,2017242N16333,5.0,15.0,2,252.158165766143,True
data/sondes/qc/HURR1_/g162825066QC.nc,1.0818407635831717,284.86000003814695,-2.2920694,18.963936,2017277N11279,0.0,35.0,4,301.1363768236514,False
data/sondes/qc/HURR1_/g162825068QC.nc,,202.9500030517578,23.089659,11.3945265,2018226N11245,4.0,20.0,1,788.5134253906845,True
data/sondes/qc/HURR1_/g162825072QC.nc,1.2176746812316357,287.42000045776365,-26.593718,6.1522098,2018280N18273,4.0,15.0,4,77.870771374664,False
data/sondes/qc/HURR1_/g162825090QC.nc,1.1309215002627273,287.51999988555906,-3.0817156,28.363052,2018280N18273,4.0,15.0,4,166.6160013687002,False
data/sondes/qc/HURR1_/g162825091QC.nc,,204.270002746582,-6.415408,5.9760385,2018226N11245,3.0,15.0,1,287.00951057917,False
data/sondes/qc/HURR1_/g162825092QC.nc,0.0030286793949387556,205.49999847412107,10.0457115,4.352055,2017242N16333,5.0,15.0,1,569.9361060741928,True
data/sondes/qc/HURR1_/g162825100QC.nc,1.5877082744725268,291.2899993896484,22.107561,-50.86551,2018280N18273,4.0,15.0,3,188.96884683815708,False
data/sondes/qc/HURR1_/g162825104QC.nc,1.5643214148402083,292.5599998474121,0.37213075,-0.5779106,2017242N16333,4.0,15.0,4,168.36358679852478,False
data/sondes/qc/HURR1_/g162825107QC.nc,0.7392614607076939,286.15,15.319095,3.9224396,2018186N31292,0.0,20.0,4,187.05350562384587,False
data/sondes/qc/HURR1_/g162825119QC.nc,0.9701016103616009,283.2500003814697,11.349038,-11.375956,2017242N16333,4.0,15.0,4,129.56805582182653,False
data/sondes/qc/HURR1_/g162825120QC.nc,1.8294937049627118,294.6299995422363,1.64989,2.3537266,2017242N16333,5.0,15.0,4,253.58523477795455,False
data/sondes/qc/HURR1_/g162825124QC.nc,,206.6399978637695,-7.9605193,-3.1595507,2018213N12245,3.0,15.0,4,541.8382367635063,False
data/sondes/qc/HURR1_/g162825127QC.nc,,206.44000091552732,-12.290339,3.1509433,2018213N12245,3.0,15.0,4,387.4342841550985,False
data/sondes/qc/HURR1_/g162835001QC.nc,,209.1200012207031,-2.0961347,-15.43598,2017242N16333,4.0,15.0,2,1553.7582995674604,False
data/sondes/qc/HURR1_/g162835003QC.nc,1.286786334094889,287.22999992370603,-3.671786,38.9253,2018280N18273,4.0,15.0,4,167.4518123284514,False
data/sondes/qc/HURR1_/g162835008QC.nc,,208.66000213623045,7.9150395,12.157809,2017277N11279,0.0,20.0,1,502.06530705054024,False
data/sondes/qc/HURR1_/g162835009QC.nc,,205.83000030517576,3.6077461,-5.5107875,2017242N16333,4.0,15.0,1,524.3386470395096,False
data/sondes/qc/HURR1_/g162835017QC.nc,0.0033069750794175066,206.1399978637695,2.130631,-16.138786,2017242N16333,4.0,15.0,4,355.13311702993025,False
data/sondes/qc/HURR1_/g162835018QC.nc,,212.74999847412107,8.559794,18.854166,2017242N16333,4.0,15.0,2,1156.8038351861926,False
data/sondes/qc/HURR1_/g162835023QC.nc,0.003535516092661128,206.63000335693357,3.9779136,-6.647681,2017242N16333,4.0,15.0,4,431.75175471323104,True
data/sondes/qc/HURR1_/g162835025QC.nc,0.0040679567830832096,207.69000091552732,-4.886538,11.419397,2017242N16333,4.0,15.0,3,707.5000665984151,False
data/sondes/qc/HURR1_/g162835026QC.nc,,210.69000091552732,5.748338,20.688154,2017242N16333,4.0,15.0,2,1381.2132536713239,True
data/sondes/qc/HURR1_/g162835027QC.nc,,204.6399978637695,-11.745732,-8.135018,2017242N16333,5.0,15.0,4,168.44795217230927,False
data/sondes/qc/HURR1_/g162835029QC.nc,,205.78999938964841,-16.339113,-4.315473,2017242N16333,5.0,15.0,3,196.11184622286527,True
data/sondes/qc/HURR1_/g162835032QC.nc,0.0168637628773645,221.78999938964841,11.936186,1.774389,2017242N16333,5.0,30.0,2,864.3391851281294,True
data/sondes/qc/HURR1_/g162835037QC.nc,0.0032680509033785024,206.06000366210935,2.8587172,7.809369,2017242N16333,5.0,15.0,2,865.8699586312958,False
data/sondes/qc/HURR1_/g162835038QC.nc,,206.16999664306638,-9.409812,22.353804,2018226N11245,5.0,25.0,1,334.31760993413957,False
data/sondes/qc/HURR1_/g162835041QC.nc,0.003064534897419688,205.58000030517576,12.596284,4.6718917,2017242N16333,4.0,15.0,2,815.4554570044828,True
data/sondes/qc/HURR1_/g162835044QC.nc,0.0037254364090845097,207.02999725341795,7.9592505,14.81315,2017242N16333,4.0,15.0,2,573.3795496512224,False
data/sondes/qc/HURR1_/g162835047QC.nc,,213.08000030517576,-10.160169,7.1818366,2017242N16333,5.0,15.0,3,490.98626659351686,True
data/sondes/qc/HURR1_/g162835051QC.nc,,210.23000183105466,1.0494465,9.642427,2017228N14314,1.0,15.0,3,387.4534581759194,False
data/sondes/qc/HURR1_/g162835052QC.nc,0.003555301135508171,207.51000061035154,-4.0919323,13.597195,2017242N16333,5.0,25.0,3,778.0860283677538,True
data/sondes/qc/HURR1_/g162835055QC.nc,,207.69000091552732,2.7726414,6.3901935,2017242N16333,5.0,15.0,1,461.34481473304834,False
data/sondes/qc/HURR1_/g162835056QC.nc,0.004524835913997143,208.84000244140623,5.0876045,-0.7897266,2017242N16333,4.0,10.0,4,306.0708031610382,True
data/sondes/qc/HURR1_/g162835058QC.nc,0.0033627968271938554,208.13000335693357,15.310185,-1.3165879,2017242N16333,5.0,30.0,4,493.6305921625592,True
data/sondes/qc/HURR1_/g162835060QC.nc,0.00406791893434212,208.02999725341795,8.765454,-15.426442,2017242N16333,5.0,30.0,4,421.80161213003555,False
data/sondes/qc/HURR1_/g162835061QC.nc,,214.3099998474121,-11.078983,-11.570092,2017249N22263,1.0,5.0,4,1226.2810063279053,False
data/sondes/qc/HURR1_/g162835062QC.nc,,205.42999877929685,-1.1828215,17.276545,2017242N16333,5.0,15.0,2,606.016421748354,True
data/sondes/qc/HURR1_/g162835063QC.nc,,211.3799995422363,3.5630975,8.952865,2017242N16333,4.0,15.0,2,977.3193294739522,False
data/sondes/qc/HURR1_/g162845003QC.nc,1.6378058320559143,290.97999992370603,-42.633415,-37.12227,2017242N16333,5.0,25.0,4,167.17937480974314,False
data/sondes/qc/HURR1_/g162845007QC.nc,,206.99999847412107,-3.104407,5.496247,2017242N16333,4.0,15.0,1,419.1105327013497,True
data/sondes/qc/HURR1_/g162845013QC.nc,,205.53999938964841,-7.1077976,0.11240894,2017242N16333,5.0,15.0,4,574.6883571312546,False
data/sondes/qc/HURR1_/g162845015QC.nc,,210.23000183105466,-2.3138714,2.4323905,2017242N16333,4.0,15.0,2,1465.0489885368768,True
data/sondes/qc/HURR1_/g162845017QC.nc,,235.30000152587888,-3.6203134,-1.590697,2017260N12310,3.0,20.0,4,928.5625232086965,True
data/sondes/qc/HURR1_/g162845028QC.nc,1.0098892915043494,287.439999961853,17.732862,2.1616485,2017228N14314,2.0,10.0,4,228.91577485472692,False
data/sondes/qc/HURR1_/g162845030QC.nc,0.004677515632196669,212.8799995422363,4.8365884,5.6753044,2017242N16333,5.0,30.0,1,582.6927060030459,True
data/sondes/qc/HURR1_/g162845031QC.nc,0.0032444117965122607,207.64999999999998,-2.8797982,-17.172642,2017242N16333,5.0,30.0,4,353.97879258206007,True
data/sondes/qc/HURR1_/g162845032QC.nc,1.1639784477472628,286.9600004196167,-18.35758,-16.141397,2017228N14314,2.0,10.0,3,48.28147810621745,False
data/sondes/qc/HURR1_/g162845034QC.nc,1.556681812606776,289.5900005340576,-58.918587,35.038372,2018280N18273,3.0,15.0,3,230.81563606499793,False
data/sondes/qc/HURR1_/g162845035QC.nc,0.9223152309507268,287.08000030517576,-34.805557,-5.10519,2017242N16333,5.0,15.0,1,214.92358110468103,False
data/sondes/qc/HURR1_/g162845037QC.nc,,210.94999923706052,16.603395,9.674242,2017228N14314,1.0,22.0,1,358.8588328276209,False
data/sondes/qc/HURR1_/g162845038QC.nc,0.004029265361744124,207.60999908447263,-15.318339,-7.5125346,2017242N16333,4.0,15.0,3,322.7215180251375,False
data/sondes/qc/HURR1_/g162845039QC.nc,0.0035093693134742787,206.59000244140623,9.256899,7.772963,2017242N16333,4.0,10.0,2,610.436780562607,True
data/sondes/qc/HURR1_/g162845041QC.nc,,210.33000030517576,-7.9381733,-4.8208537,2017242N16333,5.0,15.0,4,402.5532731776794,False
data/sondes/qc/HURR1_/g162845042QC.nc,0.872104524758917,287.04000034332273,-31.060038,12.947098,2017242N16333,5.0,15.0,1,351.8974996468375,False
data/sondes/qc/HURR1_/g162845044QC.nc,0.0061631604405935,216.01999893188474,19.497873,7.5216374,2017242N16333,5.0,30.0,1,799.4966425697526,True
data/sondes/qc/HURR1_/g162845048QC.nc,,210.58000030517576,-10.659631,1.4692175,2017242N16333,5.0,15.0,3,433.4008657496723,True
data/sondes/qc/HURR1_/g162845049QC.nc,0.004979915573091179,210.30000152587888,-6.610955,8.764767,2017260N12310,5.0,15.0,2,495.94384717022615,True
data/sondes/qc/HURR1_/g162845050QC.nc,0.029139877354044982,236.83000030517576,3.5033033,4.1215534,2017242N16333,5.0,20.0,1,797.0688290320584,False
data/sondes/qc/HURR1_/g162845051QC.nc,,205.35999908447263,-17.359035,4.7324004,2017242N16333,5.0,15.0,3,393.0566183458256,False
data/sondes/qc/HURR1_/g162845052QC.nc,0.002944232396697769,205.27999725341795,2.908992,1.3861048,2017242N16333,4.0,15.0,4,515.4425186636711,True
data/sondes/qc/HURR1_/g162845058QC.nc,1.5545074949632585,293.45999946594236,-2.0092456,-1.3577235,2017242N16333,5.0,15.0,4,161.58806609136357,False
data/sondes/qc/HURR1_/g162845060QC.nc,0.0062701803879854955,212.7199996948242,19.281963,16.391655,2017242N16333,3.0,12.0,1,795.660944226593,True
data/sondes/qc/HURR1_/g162845061QC.nc,0.8898273518951922,287.49000015258787,-10.524658,21.622078,2017242N16333,5.0,15.0,1,419.717239599998,True
data/sondes/qc/HURR1_/g162845064QC.nc,0.003977480887610853,208.45999755859373,7.5154505,16.984514,2017242N16333,4.0,10.0,2,635.7065266419439,False
data/sondes/qc/HURR1_/g163025001QC.nc,,206.19000091552732,1.6982423,2.519972,2018213N12245,3.0,15.0,3,253.34885120695597,True
data/sondes/qc/HURR1_/g163025002QC.nc,0.5719479355012499,276.26999988555906,-2.65961,-7.531773,2018268N14253,1.0,15.0,4,2194.010961132031,False
data/sondes/qc/HURR1_/g163025006QC.nc,,212.10999908447263,-1.9174471,5.6811614,2017228N14314,1.0,22.0,3,381.90487797492597,False
data/sondes/qc/HURR1_/g163025007QC.nc,,205.17999877929685,,,2017242N16333,5.0,15.0,1,563.6922134947474,True
data/sondes/qc/HURR1_/g163025010QC.nc,0.0031932721555123942,205.8700012207031,0.7891396,-5.796023,2017242N16333,4.0,15.0,4,523.7721175609912,False
data/sondes/qc/HURR1_/g163025012QC.nc,,214.8199981689453,-10.613841,10.643665,2017242N16333,5.0,15.0,1,367.40357804307286,True
data/sondes/qc/HURR1_/g163025014QC.nc,,206.1200012207031,-4.7212324,10.121333,2017242N16333,5.0,15.0,2,499.38123232683705,False
data/sondes/qc/HURR1_/g163025015QC.nc,,207.34000244140623,1.8108492,0.76225257,2018213N12245,4.0,15.0,1,585.1723778501777,False
data/sondes/qc/HURR1_/g163025020QC.nc,0.8791066616133565,285.26999988555906,12.395672,10.137419,2017277N11279,0.0,40.0,4,356.406710025098,False
data/sondes/qc/HURR1_/g163025023QC.nc,,209.98000183105466,7.8957644,0.7149193,2017242N16333,5.0,15.0,2,1352.771646485828,False
data/sondes/qc/HURR1_/g163025024QC.nc,0.8622390283834365,284.8700002670288,-15.160595,8.935201,2017277N11279,1.0,30.0,4,183.17703823169995,False
data/sondes/qc/HURR1_/g163025025QC.nc,1.078247216057401,285.3099998474121,-12.435428,1.3900144,2017277N11279,0.0,35.0,4,186.35825734496186,False
data/sondes/qc/HURR1_/g163025026QC.nc,0.7680075416121843,279.9599999427795,0.9680688,1.9713966,2018268N14253,2.0,20.0,4,2387.8997820233353,True
data/sondes/qc/HURR1_/g163025028QC.nc,0.9174084418389428,285.24000015258787,-6.343696,23.585377,2017277N11279,0.0,35.0,4,249.35908851400427,False
data/sondes/qc/HURR1_/g163025029QC.nc,1.2063733220563058,287.6600002288818,-1.7883314,3.5408072,2017242N16333,4.0,15.0,1,164.1436059677824,False
data/sondes/qc/HURR1_/g163025031QC.nc,,205.7399963378906,-2.5357213,2.1694698,2018213N12245,4.0,15.0,1,449.25226994367137,True
data/sondes/qc/HURR1_/g163025032QC.nc,1.1145573430196203,284.939999961853,5.146204,15.351599,2017277N11279,0.0,35.0,4,281.3353599889811,False
data/sondes/qc/HURR1_/g163025035QC.nc,1.0272823141504628,299.85999908447263,4.2405305,-3.6835983,2018226N11245,4.0,20.0,4,108.5733361160756,True
data/sondes/qc/HURR1_/g163025037QC.nc,,205.4500030517578,-1.045527,-4.6378894,2017228N14314,0.0,30.0,2,555.0825274280311,False
data/sondes/qc/HURR1_/g163025038QC.nc,,205.14999999999998,-6.7684593,4.6539044,2018213N12245,4.0,10.0,2,202.31446779963733,False
data/sondes/qc/HURR1_/g163025039QC.nc,,208.77999725341795,11.242179,5.682292,2018213N12245,4.0,15.0,1,804.5241967796644,True
data/sondes/qc/HURR1_/g163025040QC.nc,0.6032263289499105,280.26999988555906,-0.37641552,2.181683,2018268N14253,4.0,15.0,4,2305.3169420592335,False
data/sondes/qc/HURR1_/g163025043QC.nc,0.8034860065784176,279.7899998664856,-14.481069,1.709227,2018268N14253,4.0,15.0,4,2196.940957628398,False
data/sondes/qc/HURR1_/g163025044QC.nc,,208.08000030517576,0.9354702,5.1121926,2018213N12245,4.0,10.0,4,439.3281815999994,False
data/sondes/qc/HURR1_/g163025048QC.nc,,212.58999862670896,-2.4881806,6.6410713,2018213N12245,4.0,15.0,2,225.4362814695495,True
data/sondes/qc/HURR1_/g163025049QC.nc,,214.7800010681152,8.989445,-4.041204,2017228N14314,1.0,22.0,4,540.650342244224,True
data/sondes/qc/HURR1_/g163025050QC.nc,,212.05000152587888,1.8284608,-3.4893274,2017228N14314,1.0,22.0,4,326.38728025182536,False
data/sondes/qc/HURR1_/g163025051QC.nc,,205.9899963378906,1.793656,0.0643724,2018213N12245,4.0,15.0,4,500.817605624703,True
data/sondes/qc/HURR1_/g163025052QC.nc,,208.74999847412107,7.664145,0.9848876,2018213N12245,4.0,15.0,1,713.4552962626549,True
data/sondes/qc/HURR1_/g163025053QC1.nc,,203.33000030517576,-1.1084765,-3.3001077,2018226N11245,4.0,20.0,4,363.1796470460966,True
data/sondes/qc/HURR1_/g163025055QC.nc,,211.42000045776365,-0.9945965,5.78986,2017228N14314,1.0,22.0,4,295.6875040650813,False
data/sondes/qc/HURR1_/g163025056QC.nc,0.8070030061642625,285.4699996948242,10.314501,18.11152,2017277N11279,0.0,40.0,4,326.53399640681636,False
data/sondes/qc/HURR1_/g163025057QC.nc,0.7892459839137649,280.3000000953674,-0.36941275,0.77848446,2018268N14253,4.0,15.0,4,2470.094364555937,False
data/sondes/qc/HURR1_/g163025058QC.nc,,210.83999862670896,-6.6090956,-9.513439,2018213N12245,4.0,10.0,1,819.7355022793594,True
data/sondes/qc/HURR1_/g163025060QC.nc,,212.78999938964841,-7.10114,8.73767,2018213N12245,4.0,15.0,2,1092.6084486608088,True
data/sondes/qc/HURR1_/g163025061QC.nc,,213.7800010681152,5.449497,-14.22425,2017228N14314,1.0,22.0,1,984.6270183723269,False
data/sondes/qc/HURR1_/g163025062QC.nc,,214.5699981689453,13.703738,-5.0053167,2017228N14314,1.0,22.0,1,394.08470645179017,False
data/sondes/qc/HURR1_/g163025063QC.nc,,206.31000366210935,-4.7211204,-2.9160955,2018213N12245,3.0,15.0,4,477.4336393731209,True
data/sondes/qc/HURR1_/g163025064QC.nc,0.0046227416771284875,209.5699981689453,-7.6720047,-6.5139956,2017242N16333,4.0,10.0,4,717.3587095577833,False
data/sondes/qc/HURR1_/g163025070QC.nc,,209.89999999999998,23.30064,9.990519,2018226N11245,4.0,20.0,1,844.4112741572081,False
data/sondes/qc/HURR1_/g163025071QC.nc,0.33812174996839167,268.7099999427795,6.20752,-3.138231,2018186N31292,0.0,30.0,3,117.619981028672,False
data/sondes/qc/HURR1_/g163025074QC.nc,1.2886171538073794,285.2599996566772,27.733183,39.882587,2017242N16333,4.0,15.0,4,206.16112914369,False
data/sondes/qc/HURR1_/g163025075QC.nc,0.8092744471330149,286.11000003814695,-23.598635,3.191385,2017242N16333,4.0,15.0,1,254.9742439823089,True
data/sondes/qc/HURR1_/g163025076QC.nc,1.2804643449794992,287.0599998474121,-22.155388,27.833275,2018280N18273,4.0,12.0,4,132.83337027845909,False
data/sondes/qc/HURR1_/g163025078QC.nc,1.1096237215907763,288.2199996948242,23.110928,4.7802715,2018280N18273,4.0,15.0,4,266.7407531195809,False
data/sondes/qc/HURR1_/g163025081QC.nc,1.4504830631130528,294.04999961853025,17.5122,-35.458534,2018280N18273,4.0,15.0,3,137.90420713360612,False
data/sondes/qc/HURR1_/g163025082QC.nc,1.0080704764430262,286.42000045776365,-19.527863,18.524952,2018280N18273,4.0,12.0,4,146.59555504517718,False
data/sondes/qc/HURR1_/g163025083QC.nc,,213.49000015258787,4.242595,1.5508674,2017242N16333,4.0,15.0,2,1086.7206073272778,False
data/sondes/qc/HURR1_/g163025085QC.nc,1.2104090194058341,289.49000015258787,5.435644,-1.3728119,2018242N13343,1.0,10.0,4,95.70721393267873,False
data/sondes/qc/HURR1_/g163025087QC.nc,1.7143078506847258,291.5599998474121,-39.817997,3.9438348,2018280N18273,4.0,15.0,3,193.0053066230625,False
data/sondes/qc/HURR1_/g163025088QC.nc,0.9386125920259013,287.3499998092651,-5.0761533,18.499275,2018226N11245,4.0,20.0,4,251.7705557704199,False
data/sondes/qc/HURR1_/g163025089QC.nc,1.1533864891620904,286.45000019073484,17.453611,-1.0250524,2018226N11245,4.0,20.0,4,184.41058065786538,False
data/sondes/qc/HURR1_/g163025091QC.nc,1.0286161760587504,287.11000003814695,-23.034613,-15.960959,2018226N11245,4.0,20.0,1,60.85145986524953,False
data/sondes/qc/HURR1_/g163025092QC.nc,0.0593200589666846,270.19999995231626,-7.1420336,-2.7012885,2018226N11245,4.0,20.0,2,411.25650387319405,True
data/sondes/qc/HURR1_/g163025094QC.nc,0.002837200519299741,204.99999847412107,4.0267477,-8.867665,2017242N16333,2.0,15.0,4,346.4143193961295,False
data/sondes/qc/HURR1_/g163025095QC.nc,1.3375916266537449,289.2799991607666,13.9859705,-10.642534,2018242N13343,1.0,10.0,4,70.62445688571609,False
data/sondes/qc/HURR1_/g163025096QC.nc,,211.1299995422363,7.010239,-14.6201315,2017242N16333,4.0,15.0,2,1228.0239528169284,True
data/sondes/qc/HURR1_/g163025098QC.nc,1.3506311587167477,287.4699996948242,-31.969187,8.253444,2018280N18273,5.0,10.0,3,130.25269089937922,False
data/sondes/qc/HURR1_/g163025099QC.nc,0.9499763672883405,291.47999992370603,-4.25263,2.4718418,2018242N13343,1.0,10.0,4,82.81959182101971,False
data/sondes/qc/HURR1_/g163025100QC.nc,1.6456346017933041,290.70999946594236,20.589182,-37.54801,2017242N16333,5.0,25.0,4,155.60488096371333,False
data/sondes/qc/HURR1_/g163025101QC.nc,,229.69999923706052,-10.853712,4.725488,2017242N16333,4.0,15.0,3,648.1450849590884,False
